R_000,Link_0000,Client_0000
R_000,Link_0001,Client_0001
R_001,Link_0010,Client_0010
R_001,Link_0011,Client_0011
R_002,Link_0020,Client_0020
R_002,Link_0021,Client_0021
R_002,Link_0022,Client_0022
R_002,Link_0023,Client_0023
SRouter_00,ServerAcessLink_00,Server_00
R_010,Link_0100,Client_0100
R_010,Link_0101,Client_0101
R_011,Link_0110,Client_0110
R_011,Link_0111,Client_0111
R_012,Link_0120,Client_0120
R_012,Link_0121,Client_0121
R_012,Link_0122,Client_0122
SRouter_01,ServerAcessLink_01,Server_01
R_020,Link_0200,Client_0200
R_020,Link_0201,Client_0201
R_020,Link_0202,Client_0202
R_020,Link_0203,Client_0203
R_021,Link_0210,Client_0210
R_021,Link_0211,Client_0211
R_021,Link_0212,Client_0212
R_021,Link_0213,Client_0213
SRouter_02,ServerAcessLink_02,Server_02
SRouter_0,ServerAcessLink_0,Server_0
SRouter_00,BBServer_00,R_00
R_000,BB_000,R_00
R_001,BB_001,R_00
R_002,BB_002,R_00
SRouter_01,BBServer_01,R_01
R_010,BB_010,R_01
R_011,BB_011,R_01
R_012,BB_012,R_01
SRouter_02,BBServer_02,R_02
R_020,BB_020,R_02
R_021,BB_021,R_02
SRouter_0,BBServer_0,R_0
R_00,BB_00,R_0
R_01,BB_01,R_0
R_02,BB_02,R_0
