Link_0000,10000000,5E-4
Link_0001,10000000,5E-4
Link_0002,10000000,5E-4
Link_0003,10000000,5E-4
Link_0010,10000000,5E-4
Link_0011,10000000,5E-4
Link_0012,10000000,5E-4
Link_0013,10000000,5E-4
Link_0020,10000000,5E-4
Link_0021,10000000,5E-4
Link_0022,10000000,5E-4
Link_0023,10000000,5E-4
Link_0030,10000000,5E-4
Link_0031,10000000,5E-4
Link_0032,10000000,5E-4
Link_0033,10000000,5E-4
ServerAcessLink_00,1000000000,0.002
BBServer_00,10000000000,0.001
BB_000,10000000000,0.001
BB_001,10000000000,0.001
BB_002,10000000000,0.001
BB_003,10000000000,0.001
Link_0100,10000000,5E-4
Link_0101,10000000,5E-4
Link_0102,10000000,5E-4
Link_0103,10000000,5E-4
Link_0110,10000000,5E-4
Link_0111,10000000,5E-4
Link_0112,10000000,5E-4
Link_0113,10000000,5E-4
Link_0120,10000000,5E-4
Link_0121,10000000,5E-4
Link_0122,10000000,5E-4
Link_0123,10000000,5E-4
Link_0130,10000000,5E-4
Link_0131,10000000,5E-4
Link_0132,10000000,5E-4
Link_0133,10000000,5E-4
ServerAcessLink_01,1000000000,0.002
BBServer_01,10000000000,0.001
BB_010,10000000000,0.001
BB_011,10000000000,0.001
BB_012,10000000000,0.001
BB_013,10000000000,0.001
Link_0200,10000000,5E-4
Link_0201,10000000,5E-4
Link_0202,10000000,5E-4
Link_0203,10000000,5E-4
Link_0210,10000000,5E-4
Link_0211,10000000,5E-4
Link_0212,10000000,5E-4
Link_0213,10000000,5E-4
Link_0220,10000000,5E-4
Link_0221,10000000,5E-4
Link_0222,10000000,5E-4
Link_0223,10000000,5E-4
Link_0230,10000000,5E-4
Link_0231,10000000,5E-4
Link_0232,10000000,5E-4
Link_0233,10000000,5E-4
ServerAcessLink_02,1000000000,0.002
BBServer_02,10000000000,0.001
BB_020,10000000000,0.001
BB_021,10000000000,0.001
BB_022,10000000000,0.001
BB_023,10000000000,0.001
Link_0300,10000000,5E-4
Link_0301,10000000,5E-4
Link_0302,10000000,5E-4
Link_0303,10000000,5E-4
Link_0310,10000000,5E-4
Link_0311,10000000,5E-4
Link_0312,10000000,5E-4
Link_0313,10000000,5E-4
Link_0320,10000000,5E-4
Link_0321,10000000,5E-4
Link_0322,10000000,5E-4
Link_0323,10000000,5E-4
Link_0330,10000000,5E-4
Link_0331,10000000,5E-4
Link_0332,10000000,5E-4
Link_0333,10000000,5E-4
ServerAcessLink_03,1000000000,0.002
BBServer_03,10000000000,0.001
BB_030,10000000000,0.001
BB_031,10000000000,0.001
BB_032,10000000000,0.001
BB_033,10000000000,0.001
ServerAcessLink_0,1000000000,0.002
BBServer_0,10000000000,0.001
BB_00,10000000000,0.05
BB_01,10000000000,0.05
BB_02,10000000000,0.05
BB_03,10000000000,0.05
